Year,LocationName,DataSource,Category,Measure,Data_Value_Unit,Data_Value_Type,Data_Value,Data_Value_Footnote_Symbol,Data_Value_Footnote,Low_Confidence_Limit,High_Confidence_Limit,TotalPopulation,Geolocation,LocationID,CategoryID,MeasureId,DataValueTypeID,Short_Question_Text
2021,74137,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,9.9,,,8.6,11.3,25737,POINT (-95.92936819 36.02055383),74137,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74137,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,31.9,,,27.7,36.3,25737,POINT (-95.92936819 36.02055383),74137,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74145,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.6,13.8,17402,POINT (-95.88738388 36.09736038),74145,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74145,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,36.6,,,32.2,41.2,17402,POINT (-95.88738388 36.09736038),74145,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74146,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.2,,,10.7,13.8,15498,POINT (-95.86235575 36.09721874),74146,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74146,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,36.5,45.8,15498,POINT (-95.86235575 36.09721874),74146,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74301,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.4,,,13.5,17.4,11840,POINT (-95.22876068 36.67736385),74301,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74301,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,36.6,52.1,11840,POINT (-95.22876068 36.67736385),74301,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74330,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.6,,,10.8,14.5,2884,POINT (-95.27256428 36.43702522),74330,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74330,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.5,,,33,48.1,2884,POINT (-95.27256428 36.43702522),74330,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74331,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.7,,,13.9,17.7,7258,POINT (-94.94231681 36.63940216),74331,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74331,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,,,33.9,46,7258,POINT (-94.94231681 36.63940216),74331,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74332,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.5,,,12.1,14.9,1972,POINT (-95.180146 36.49467371),74332,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74332,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.3,,,37.1,47.5,1972,POINT (-95.180146 36.49467371),74332,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74333,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.4,16.4,1221,POINT (-95.08621582 36.79147224),74333,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74333,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,34.8,51.2,1221,POINT (-95.08621582 36.79147224),74333,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74337,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.6,,,12.7,16.6,5060,POINT (-95.34136557 36.13396124),74337,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74337,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,36.7,50.5,5060,POINT (-95.34136557 36.13396124),74337,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74338,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,11.8,15.6,5480,POINT (-94.66343725 36.25010137),74338,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74338,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41,,,33.9,48.2,5480,POINT (-94.66343725 36.25010137),74338,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74339,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.4,,,15.1,20,2606,POINT (-94.8826765 36.93629932),74339,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74339,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.1,,,35.3,51.2,2606,POINT (-94.8826765 36.93629932),74339,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74340,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.8,,,14.4,19.1,311,POINT (-95.02400513 36.47587058),74340,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74340,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,36.6,51.8,311,POINT (-95.02400513 36.47587058),74340,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74342,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.7,,,14.5,19.2,2927,POINT (-94.9254395 36.42687759),74342,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74342,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,35.5,50.3,2927,POINT (-94.9254395 36.42687759),74342,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74343,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.9,,,13.7,18.3,3100,POINT (-94.82578862 36.74202664),74343,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74343,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.6,,,34,49.7,3100,POINT (-94.82578862 36.74202664),74343,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74344,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.3,,,13.2,17.5,14412,POINT (-94.7384849 36.5972798),74344,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74344,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,,,31.9,46.1,14412,POINT (-94.7384849 36.5972798),74344,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74346,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.9,,,13.8,18,7864,POINT (-94.7753055 36.40166192),74346,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74346,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,35.5,50.1,7864,POINT (-94.7753055 36.40166192),74346,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74347,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.5,17.1,2593,POINT (-94.81510325 36.13642357),74347,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74347,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.1,,,36.7,49.7,2593,POINT (-94.81510325 36.13642357),74347,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74349,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.4,,,11.5,15.2,318,POINT (-95.03503938 36.51810976),74349,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74349,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.8,,,34.6,51.1,318,POINT (-95.03503938 36.51810976),74349,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74350,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.7,,,14.4,19.1,862,POINT (-95.05118179 36.46624612),74350,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74350,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,36,51.4,862,POINT (-95.05118179 36.46624612),74350,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74352,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.1,,,13.1,17,6803,POINT (-95.18109073 36.14174244),74352,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74352,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.3,,,36.9,51.6,6803,POINT (-95.18109073 36.14174244),74352,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74354,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.3,,,12.5,16.4,18126,POINT (-94.8587175 36.86413434),74354,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74354,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.3,,,32.7,48,18126,POINT (-94.8587175 36.86413434),74354,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74358,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.8,,,15.6,20.2,270,POINT (-94.88370475 36.91909412),74358,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74358,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.7,,,36.8,52.8,270,POINT (-94.88370475 36.91909412),74358,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74359,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.6,,,14.3,18.8,656,POINT (-94.79926775 36.17602225),74359,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74359,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.9,,,37.7,52.2,656,POINT (-94.79926775 36.17602225),74359,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74361,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.7,,,10.9,14.5,16293,POINT (-95.30665307 36.30294983),74361,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74361,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.4,,,33.8,48.9,16293,POINT (-95.30665307 36.30294983),74361,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74363,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.2,,,12.2,16.3,2892,POINT (-94.71434496 36.9531017),74363,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74363,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.3,,,32.5,48.1,2892,POINT (-94.71434496 36.9531017),74363,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74364,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.7,16.8,1750,POINT (-94.95735637 36.2021637),74364,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74364,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.6,,,37.2,47.8,1750,POINT (-94.95735637 36.2021637),74364,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74365,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.4,17.1,5110,POINT (-95.034188 36.29250507),74365,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74365,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44,,,36.9,50.9,5110,POINT (-95.034188 36.29250507),74365,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74366,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.5,,,14.3,18.6,1474,POINT (-95.0369455 36.39319317),74366,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74366,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44,,,36.5,51.3,1474,POINT (-95.0369455 36.39319317),74366,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74367,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.1,,,13.9,18.4,587,POINT (-95.11206518 36.41971935),74367,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74367,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.6,,,36.6,52.4,587,POINT (-95.11206518 36.41971935),74367,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74368,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.1,,,12.2,16.2,117,POINT (-94.842129 36.2063534),74368,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74368,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.9,,,35.5,50.5,117,POINT (-94.842129 36.2063534),74368,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74369,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.6,,,12.5,16.7,1803,POINT (-95.19813129 36.91927095),74369,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74369,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.9,,,33.8,51.5,1803,POINT (-95.19813129 36.91927095),74369,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74370,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.9,,,13.8,18.2,3537,POINT (-94.67978879 36.76580892),74370,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74370,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.9,,,34.6,49.4,3537,POINT (-94.67978879 36.76580892),74370,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74401,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.9,,,14.8,19.1,17476,POINT (-95.4653354 35.72182409),74401,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74401,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.4,,,36.4,51,17476,POINT (-95.4653354 35.72182409),74401,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74403,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.6,,,11.8,15.6,30709,POINT (-95.30675859 35.67164287),74403,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74403,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,38.9,,,32,46.2,30709,POINT (-95.30675859 35.67164287),74403,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74421,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.1,,,11.2,15.1,4607,POINT (-96.04372542 35.76009069),74421,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74421,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.8,,,34.2,49.8,4607,POINT (-96.04372542 35.76009069),74421,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74422,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.4,,,14.6,18.3,824,POINT (-95.70860343 35.63656235),74422,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74422,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42,,,36.3,47.6,824,POINT (-95.70860343 35.63656235),74422,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74423,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.1,14.9,872,POINT (-95.2019865 35.65114994),74423,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74423,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,37.8,,,30.9,45.3,872,POINT (-95.2019865 35.65114994),74423,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74425,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.4,,,12.4,16.5,1240,POINT (-95.652824 35.18083443),74425,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74425,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.7,,,34,47.9,1240,POINT (-95.652824 35.18083443),74425,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74426,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.9,,,14.6,19.4,9891,POINT (-95.52890453 35.44994108),74426,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74426,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,35.7,51.9,9891,POINT (-95.52890453 35.44994108),74426,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74427,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.8,,,15.3,20.5,1383,POINT (-94.9079645 35.70304445),74427,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74427,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43,,,35.1,50.9,1383,POINT (-94.9079645 35.70304445),74427,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74428,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.5,,,13,16.2,882,POINT (-95.6348035 35.56021512),74428,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74428,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.6,,,35,45.9,882,POINT (-95.6348035 35.56021512),74428,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74429,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,10.2,,,8.8,11.9,14445,POINT (-95.6814875 35.95830239),74429,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74429,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.6,,,34.3,49,14445,POINT (-95.6814875 35.95830239),74429,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74430,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.5,,,11.6,15.7,588,POINT (-95.66063498 35.12453796),74430,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74430,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.6,,,33.8,47.8,588,POINT (-95.66063498 35.12453796),74430,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74431,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.6,,,12.6,16.8,918,POINT (-95.94543462 35.46686311),74431,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74431,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.5,,,34.8,50.3,918,POINT (-95.94543462 35.46686311),74431,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74432,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,17.4,,,15.4,19.5,9730,POINT (-95.663214 35.31472844),74432,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74432,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.2,,,36.9,49.7,9730,POINT (-95.663214 35.31472844),74432,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74434,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.9,,,11.5,14.4,9067,POINT (-95.21266283 35.8085133),74434,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74434,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.2,,,34.8,45.6,9067,POINT (-95.21266283 35.8085133),74434,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74435,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.2,,,13.3,17.2,3185,POINT (-95.09358104 35.57732563),74435,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74435,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.2,,,34.2,48.1,3185,POINT (-95.09358104 35.57732563),74435,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74436,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13,,,11.5,14.6,5078,POINT (-95.69675356 35.79663648),74436,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74436,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.1,,,34.5,45.8,5078,POINT (-95.69675356 35.79663648),74436,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74437,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.6,,,13.6,17.7,10448,POINT (-95.9022445 35.42086307),74437,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74437,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.9,,,35.8,50.1,10448,POINT (-95.9022445 35.42086307),74437,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74438,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15,,,12.9,17.3,163,POINT (-95.7553778 35.5376344),74438,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74438,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.1,,,36.2,52.5,163,POINT (-95.7553778 35.5376344),74438,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74441,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,15.5,,,13.5,17.7,5362,POINT (-95.15073339 35.97557641),74441,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74441,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,36.8,52.1,5362,POINT (-95.15073339 35.97557641),74441,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74442,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.7,,,11.9,15.7,920,POINT (-95.804517 35.15330203),74442,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74442,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,41.1,,,34.2,48.5,920,POINT (-95.804517 35.15330203),74442,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74445,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.1,,,10.4,13.9,3226,POINT (-95.82588124 35.62808119),74445,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74445,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,40.8,,,33.2,48.5,3226,POINT (-95.82588124 35.62808119),74445,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74446,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.5,,,10.6,14.6,558,POINT (-95.31621727 35.84855759),74446,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74446,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44,,,36.5,51.7,558,POINT (-95.31621727 35.84855759),74446,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74447,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,16.4,,,14.3,18.6,17275,POINT (-96.09060875 35.62890412),74447,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74447,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,44.4,,,36.7,52,17275,POINT (-96.09060875 35.62890412),74447,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74450,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.4,15.2,1948,POINT (-95.48134279 35.59649099),74450,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74450,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,39.1,,,32.3,46.7,1948,POINT (-95.48134279 35.59649099),74450,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74451,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,14.9,,,12.9,17,4283,POINT (-94.97551617 35.7431609),74451,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74451,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,42.7,,,35,50.3,4283,POINT (-94.97551617 35.7431609),74451,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74452,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,12.5,,,11.2,13.9,473,POINT (-95.06807822 36.12017367),74452,HLTHOUT,DIABETES,CrdPrv,Diabetes
2021,74452,BRFSS,Health Outcomes,Obesity among adults aged >=18 years,%,Crude prevalence,43.7,,,38,49.5,473,POINT (-95.06807822 36.12017367),74452,HLTHOUT,OBESITY,CrdPrv,Obesity
2021,74454,BRFSS,Health Outcomes,Diagnosed diabetes among adults aged >=18 years,%,Crude prevalence,13.2,,,11.3,15.3,3179,POINT (-95.51522116 35.85545072),74454,HLTHOUT,DIABETES,CrdPrv,Diabetes
